,Atölye-İşlik,BTSınıfı,Bahçe,Bağlantı,BilimselEtkinlikler,DersBaşlamaveBitiş,Derslik,FenLabaratuarı,FenLaboratuarı,HazırlıkSınıfı,IsınmaŞekli,Kantin,KonferansSalonu,KontenjanBilgileri,Kütüphane,LojmanBilgisi,LojmanSayısı,Misafirhane,MüzikSınıfı,OkulunYGS/LYSBaşarıDurumu,PansiyonBilgisi,ProjeÇalışmaları,RehberÖğretmen,ResimSınıfı,Revir,ServisBilgisi,SporSalonu,SportifEtkinlikler,Taban-TavanPuanBilgileri,YABANCIDIL,Yemekhane,YurtdışıProjeFaaliyetleri,adres,isim,semt,Öğrenci,ÖğretimŞekli,Öğretmen,İlveİlçeMerkezineUzaklık,url
,1,1,0,,,,24,1,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,0,,Mimaroba Mahallesi Uğur Mumcu Caddesi Park Sokak No2 Büyükçekmece/İstanbul,-dr. sadık ahmet i̇lkokulu,BÜYÜKÇEKMECE,926,Tamgün,35,,http://drsadikahmetilkokulu.meb.k12.tr/meb_iys_dosyalar/34/06/732911/okulumuz_hakkinda.html
,1,1,0,,,,15,0,,0,,0,1,,0,,,0,,,,,,,0,,0,,,,0,,,-dr. tevfik sağlam ortaokulu,BEYOĞLU,693,İKİLİÖĞRETİM,38,,http://drtevfiksaglamortaokulu.meb.k12.tr/meb_iys_dosyalar/34/05/733228/okulumuz_hakkinda.html
,6,0,1,,,,30,0,,0,,1,1,,0,,,0,0,,,,1,0,0,,0,,,,0,,,-şehit demet sezen mesleki ve teknik anadolu lisesi,ARNAVUTKÖY,935,Normal,65,,http://dsezenmtal.meb.k12.tr/meb_iys_dosyalar/34/35/970265/okulumuz_hakkinda.html
,0,0,0,,,,16,0,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,,-dudullu i̇mam hati̇p ortaokulu,ÜMRANİYE,851,İkili,46,,http://dudulluimamhatiportaokulu.meb.k12.tr/meb_iys_dosyalar/34/21/751289/okulumuz_hakkinda.html
,0,,0,,,,0,,,0,,0,0,,0,,0,0,,,,,,,0,,0,,,,0,,,-düğmeci̇ler anaokulu,EYÜP,0,,0,,http://dugmecileranaokulu.meb.k12.tr/meb_iys_dosyalar/34/09/763293/okulumuz_hakkinda.html
,1,1,0,ADSL(1Mbit),,07:50-12:30/12:50-17:40,29,,1,0,Doğalgaz,0,1,,1,,1,0,,,,,,,0,,0,,,,0,,,-mev dumlupınar ortaokulu,SARIYER,657,İkiliÖğretim,17,,http://dumlupinarsariyer.meb.k12.tr/meb_iys_dosyalar/34/17/739085/okulumuz_hakkinda.html
,0,1,0,,,,28,1,,0,,0,1,,0,,,0,,,,,,,0,,0,,,,0,,Fatih Sultan Mehmet Mahallesi Okul Sokak No8 Sarıyer/İstanbul,-mev dumlupınar i̇lkokulu,SARIYER,752,TekliNormalEğitim,28,,http://dumlupinarsariyeri.meb.k12.tr/meb_iys_dosyalar/34/17/739091/okulumuz_hakkinda.html
,4,4,1,,,,20,1,,0,,1,1,,1,,,0,0,,,,1,0,0,,0,,,,0,,15 Temmuz Mah. Fevziçakmak Caddesi Şehit Hidayet Yılmaz Sk. No17 Güneşli  BAĞCILAR/ İSTANBUL,-dündar uçar mesleki ve teknik anadolu lisesi,BAĞCILAR,792,TEKLİ,40,,http://dundarucarmtandl.meb.k12.tr/meb_iys_dosyalar/34/27/962108/okulumuz_hakkinda.html
,0,0,0,,,,45,2,,0,,0,1,,0,,,0,,,,,,,0,,0,,,,0,,Hamidiye Mah. Aziziye Cad. No2 Sultanbeyli / İstanbul,-i̇stanbul ti̇caret odasi şehi̇t er dursun sivaz i̇lkokulu,SULTANBEYLİ,2421,İkiliÖğretim,73,,http://dursunsivazilkokulu.meb.k12.tr/meb_iys_dosyalar/34/31/750305/okulumuz_hakkinda.html
,0,0,1,,,,15,1,,0,,0,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,,-durusu hüseyin ökten lisesi,ARNAVUTKÖY,250,TamÖğretim,16,,http://durusuhol.meb.k12.tr/meb_iys_dosyalar/34/35/969678/okulumuz_hakkinda.html
,0,1,1,,,,22,1,,0,,1,1,,1,,,0,0,,,,2,1,0,,0,,,,0,,,-ebu hani̇fe i̇mam hati̇p ortaokulu,KÜÇÜKÇEKMECE,1792,İkiliEğitim,23,,http://ebuhanifeiho.meb.k12.tr/meb_iys_dosyalar/34/15/758601/okulumuz_hakkinda.html
,0,0,0,,,,16,1,,0,,0,1,,1,,,0,0,,,,2,0,0,,0,,,,0,,,-eczacı neşem özlen güray anadolu lisesi,ÜMRANİYE,553,TEKLİ(TAMGÜN),41,,http://eczacinesemogalisesi.meb.k12.tr/meb_iys_dosyalar/34/21/971761/okulumuz_hakkinda.html
,0,0,0,,,,24,0,,0,,0,0,,0,,,0,,,,,,,0,,0,,,,0,,Ayvansaray Mahallesi Yörük Sokak No 7 Fatih İstanbul,-fatih edirnekapı i̇mam hatip ortaokulu,FATİH,950,İKİLİ,42,,http://edirnekapi.meb.k12.tr/meb_iys_dosyalar/34/10/364834/okulumuz_hakkinda.html
,0,0,1,,,,40,2,,0,,1,1,,0,,,0,1,,,,2,0,0,,1,,,,0,,GÜMÜŞPINAR MAHALLESİ GÜVEKANDİLİ SOKAK NO10 KARTAL/İSTANBUL/TÜRKİYE,-ege sanayi i̇lkokulu,KARTAL,609,NORMAL,26,,http://egesanayiio.meb.k12.tr/meb_iys_dosyalar/34/14/384003/okulumuz_hakkinda.html
,0,2,0,,,,41,3,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,0,,,-erenköy kız anadolu lisesi,KADIKÖY,1154,Normal,74,,http://ekal.meb.k12.tr/meb_iys_dosyalar/34/12/974880/okulumuz_hakkinda.html
,1,0,1,,,,22,1,,0,,1,1,,1,,,0,1,,,,2,0,0,,1,,,,1,,Ataköy 5. Kısım Mah. 19 Mayıs Cad. No14 Bakırköy/İstanbul,-emlak kredi bankası ortaokulu,BAKIRKÖY,834,TEKLİ,37,,http://ekbo.meb.k12.tr/meb_iys_dosyalar/34/02/742502/okulumuz_hakkinda.html
,0,0,1,,,,33,2,,1,,1,1,,1,,,0,0,,,,0,0,1,,1,,,,1,,Barbaros Mah. Al Zambak Sokak No 4B/1 VARYAP Meridian  Batı Ataşehir/İstanbul,-ataşehir emlak konut ortaokulu,ATAŞEHİR,1004,TAMGÜN,62,,http://eko.meb.k12.tr/meb_iys_dosyalar/34/34/759330/okulumuz_hakkinda.html
,3,0,1,,,,27,2,,0,,1,2,,1,,,0,0,,,,0,0,0,,1,,,,1,,,-ekrem cevahir anadolu i̇mam hatip lisesi,Tüm ilçeler,600,OKULUMUZDATEKLİEĞİTİMYAPILMAKTADIR.,48,,http://ekremcevahiraihl.meb.k12.tr/meb_iys_dosyalar/34/13/973994/okulumuz_hakkinda.html
,0,1,1,,,,17,1,,0,,1,1,,1,,,0,0,,,,1,0,0,,0,,,,1,,Orta Mahalle Sait Halim Paşa Caddesi No3 Pendik  İstanbul,-elka ortaokulu,PENDİK,460,Tamgün,30,,http://elka.meb.k12.tr/meb_iys_dosyalar/34/16/743486/okulumuz_hakkinda.html
,0,1,0,,,,19,0,,0,,0,1,,0,,,0,,,,,,,0,,0,,,,0,,"50. yıl mahallesi, o caddesi no55 Sultangazi/İstanbul",-50 yıl ortaokulu,SULTANGAZİ,1100,ikili,24,,http://ellinciyil-ortaokulu.meb.k12.tr/meb_iys_dosyalar/34/41/737867/okulumuz_hakkinda.html
,0,0,0,,,,22,0,,0,,1,1,,1,,,0,0,,,,1,0,0,,0,,,,0,,,-emine koçulu i̇lkokulu,ÜMRANİYE,1585,İkiliEğitim,47,,http://eminekoculuio.meb.k12.tr/meb_iys_dosyalar/34/21/736594/okulumuz_hakkinda.html
,0,1,1,FatihProjesiFiberİnternet,,08:50-16:00,19,,0,0,Doğalgaz,1,1,,1,,0,0,0,,,,1,0,0,,1,,,İNGİLİZCE-ARAPÇA,0,,,-emine sabit büyükbayrak i̇mam hatip ortaokulu,GAZİOSMANPAŞA,550,Tamgün,6,"İlçeMerkezine:4km,İlMerkezine:8km",http://eminesabitiho.meb.k12.tr/meb_iys_dosyalar/34/11/746591/okulumuz_hakkinda.html
,0,2,1,,,,40,3,,1,,1,1,,1,,,0,1,,,,2,1,0,,1,,,,1,,1. Etap Başakşehir  Mahallesi Özçelik  Sokak No1  Başakşehir / İSTANBUL,-m.emi̇n saraç anadolu i̇mam hati̇p li̇sesi̇,BAŞAKŞEHİR,879,Tekli,72,,http://eminsarac.meb.k12.tr/meb_iys_dosyalar/34/36/751279/okulumuz_hakkinda.html
,2,2,2,,,,56,2,,0,,1,2,,2,,,0,2,,,,2,2,0,,2,,,,1,,Başakşehir Mah. 1. Etap Özçelik Sok. No1 Başakşehir / İSTANBUL ,-m.emi̇n saraç i̇mam hati̇p ortaokulu,BAŞAKŞEHİR,1230,TEKLİ,61,,http://eminsaraciho.meb.k12.tr/meb_iys_dosyalar/34/36/757694/okulumuz_hakkinda.html
,0,1,1,,,,36,1,,0,,1,1,,1,,,0,0,,,,3,0,1,,0,,,,0,,Yunus Mahallesi Cumhuriyet Caddesi Istıranca Sokak No30 Kartal / İstanbul Okulumuza ulaşım toplu taşıma ile mümkündür. Kadıköyden kalkan 16B ve 16Y otobüsleri ile Gebzeden Kartal Köprüsüne giden 17B otobüsü ile okulumuza ulaşmak mümkündür.,-emir sencer ortaokulu,KARTAL,1172,Normal,59,,http://emirsencerorta.meb.k12.tr/meb_iys_dosyalar/34/14/741186/okulumuz_hakkinda.html
,0,0,0,,,,11,0,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,,-emlak konut i̇lkokulu,BAHÇELİEVLER,639,İkiliÖğretim,26,,http://emlakkonut.meb.k12.tr/meb_iys_dosyalar/34/28/307282/okulumuz_hakkinda.html
,0,1,0,,,,24,1,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,1,,Emniyettepe Mh. Mehmet Akif Ersoy Cd. No105 Alibeyköy /Eyüp Pk34060 İSTANBUL ,-emniyettepe i̇lkokulu,EYÜP,662,TamGün,33,,http://emniyettepeilkokulu.meb.k12.tr/meb_iys_dosyalar/34/09/742315/okulumuz_hakkinda.html
,2,1,1,,,,23,1,,0,,1,1,,1,,,0,1,,,,2,1,0,,0,,,,0,,Tozkoparan Mahallesi Topçu Sk. No2 Güngören İstanbul,-ergün öner - mehmet öner anadolu lisesi,GÜNGÖREN,797,TekliEğitim,40,,http://emonerandl.meb.k12.tr/meb_iys_dosyalar/34/29/964177/okulumuz_hakkinda.html
,28,0,0,,,,28,0,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,0,,,-engin can güre i̇lkokulu,Tüm ilçeler,2276,İkiliÖğretim,61,,http://engincangureilkokulu.meb.k12.tr/meb_iys_dosyalar/34/33/727082/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),,,7,,0,0,DOĞALGAZ,0,0,,0,,0,0,0,,,,0,0,0,,0,,,İNGİLİZCE,0,,,-erdal yılmaz i̇lkokulu,Tüm ilçeler,0,İKİLİ,8,Çekmeköy´e20kmmesafede,http://erdalyilmazilkokulu.meb.k12.tr/meb_iys_dosyalar/34/38/732654/okulumuz_hakkinda.html
,0,1,1,,,,12,0,,0,,0,1,,1,,,0,0,,,,1,0,0,,0,,,,0,,,-erdal yılmaz ortaokulu,Tüm ilçeler,321,Tekli,10,,http://erdalyilmazortaokulu.meb.k12.tr/meb_iys_dosyalar/34/38/732653/okulumuz_hakkinda.html
,18,1,0,,,,20,1,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,Murat Çeşme Mah. Kubilay Cad.388.sk.no4 Büyükçekmece / İstanbul,-erdem bayazıt i̇lkokulu,BÜYÜKÇEKMECE,624,TamGün,26,,http://erdembayazitilkokulu34.meb.k12.tr/meb_iys_dosyalar/34/06/732904/okulumuz_hakkinda.html
,0,0,1,,,,71,0,,0,,1,1,,1,,,0,0,,,,4,0,1,,0,,,,1,,,-ergenekon i̇brahim şakir i̇lkokulu,KARTAL,1756,NormalÖğretim,85,,http://ergenekonibrahimsakirilkokulu.meb.k12.tr/meb_iys_dosyalar/34/14/741185/okulumuz_hakkinda.html
,0,0,1,,,,30,0,,0,,1,1,,0,,,0,0,,,,0,0,0,,0,,,,0,,Merkez Mah. Sokullu Mehmetpaşa Cad. No15 Güngören/İstanbul,-ergenekon i̇lkokulu,GÜNGÖREN,1881,İkili,67,,http://ergenekonioo.meb.k12.tr/meb_iys_dosyalar/34/29/812645/okulumuz_hakkinda.html
,0,0,1,ADSL(8Mbit),,12.30-17.30,4,,0,0,Doğalgaz,0,0,,0,,0,0,0,,,,0,0,0,,0,,,,1,,,-erguvan anaokulu,SİLİVRİ,70,İKİLİEĞİTİM,5,2km,http://erguvananaokulu.meb.k12.tr/meb_iys_dosyalar/34/18/966306/okulumuz_hakkinda.html
,0,1,0,,,,28,1,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,0,,Zafer mah. Vadi sok. No1 Yenibosna BAHÇELİEVLER/İSTANBUL ,-erguvan i̇lkokulu,BAHÇELİEVLER,2211,İkili,63,,http://erguvanilkokulu.meb.k12.tr/meb_iys_dosyalar/34/28/742552/okulumuz_hakkinda.html
,4,2,1,,,,26,2,,0,,1,1,,1,,,0,1,,,,1,1,0,,0,,,,0,,"Dikilitaş Mah. Fulya Deresi Sokak,  No10 34349 Beşiktaş/ İSTANBUL",-erhan gedikbaşı anadolu i̇mam hatip lisesi,BEŞİKTAŞ,68,,15,,http://erhangedikbasiaihl.meb.k12.tr/meb_iys_dosyalar/34/03/763390/okulumuz_hakkinda.html
,3,2,1,,,,25,2,,0,,1,1,,1,,,0,0,,,,2,1,0,,0,,,,0,,Dikilitaş Fulya Deresi Sokak No10  34349 Beşiktaş/ İSTANBUL,-erhan gedikbaşı çok programlı anadolu lisesi,BEŞİKTAŞ,914,Tamgün.,58,,http://erhangedikbasicpl.meb.k12.tr/meb_iys_dosyalar/34/03/971756/okulumuz_hakkinda.html
,12,5,1,,,,22,1,,0,,1,1,,1,,,0,0,,,,1,0,0,,0,,,,0,,,-dr.nurettin erk - perihan erk mesleki ve teknik anadolu lisesi,Tüm ilçeler,920,Tam,78,,http://erkeml.meb.k12.tr/meb_iys_dosyalar/34/34/967505/okulumuz_hakkinda.html
,0,0,0,,,,21,3,,0,,0,1,,1,,,0,1,,,,0,0,0,,1,,,,0,,"Site Mah., Atay Cd. No41, Ümraniye/Istanbul  Asia, Türkiye",-erkut soyak anadolu lisesi,ÜMRANİYE,654,TekliEğitim,38,,http://erkutsoyakal.meb.k12.tr/meb_iys_dosyalar/34/21/972883/okulumuz_hakkinda.html
,0,1,1,,,,27,1,,0,,1,1,,1,,,0,0,,,,1,0,0,,0,,,,0,,CAMİYOLU CADDESİ NO102 EVREN MAHALLESİ BAĞCILAR İSTANBUL evren ilkokulu ile aynı bahcede,-erol battal ortaokulu,BAĞCILAR,1869,İKİLİEĞİTİM,62,,http://erolbattalortaokulu.meb.k12.tr/meb_iys_dosyalar/34/27/742646/okulumuz_hakkinda.html
,1,1,1,,,,12,1,,0,,1,1,,1,,,1,1,,,,1,1,1,,1,,,,1,,,-ümraniye şehit erol olçok kız anadolu i̇mam hatip lisesi,ÜMRANİYE,270,TAMGÜN,25,,http://erololcokaihl.meb.k12.tr/meb_iys_dosyalar/34/21/762197/okulumuz_hakkinda.html
,0,1,0,,,,31,1,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,"Yenişehir Mahallesi, Millet Caddesi, No33.  Pendik/İSTANBUL",-erol türker i̇lkokulu,PENDİK,1125,İkili,36,,http://erolturkerilkokulu.meb.k12.tr/meb_iys_dosyalar/34/16/739900/okulumuz_hakkinda.html
,1,0,0,,,,25,1,,0,,1,1,,1,,,0,1,,,,1,1,0,,0,,,,0,,Turgut Reis Mah. Malazgirt Cad. Mehter Sk. No18 SultanbeyliİSTANBUL,-erol yüksel ortaokulu,SULTANBEYLİ,972,Normal(Tekli)Eğitim,32,,http://erolyukselortaokulu.meb.k12.tr/meb_iys_dosyalar/34/31/759377/okulumuz_hakkinda.html
,1,0,1,,,,46,1,,0,,1,1,,0,,,0,0,,,,1,1,0,,1,,,,0,,Çınar Mahallesi Ahmet Arif Bulvarı No30 Esenyurt/İSTANBUL,-recep tayyi̇p erdoğan i̇mam hati̇p ortaokulu,ESENYURT,724,TamGün,25,,http://erteihoo.meb.k12.tr/meb_iys_dosyalar/34/39/762738/okulumuz_hakkinda.html
,2,1,0,,,,24,2,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,Esenkent Mah. Malazgirt Cad. No163 Maltepe/İSTANBUL,-ertuğrul gazi anadolu lisesi,MALTEPE,787,Tekli-Normal,42,,http://ertgazi.meb.k12.tr/meb_iys_dosyalar/34/30/307556/okulumuz_hakkinda.html
,2,1,1,,,,41,1,,0,,1,1,,1,,,0,0,,,,3,0,0,,1,,,,1,,Yeni Mah. Dr. Sadık Ahmet Cad. KİPTAŞ 1. Etap Konutları No 4 Silivri/İSTANBUL,-ertuğrul gazi ortaokulu,SİLİVRİ,1182,Normal,65,,http://ertugrulgazioo.meb.k12.tr/meb_iys_dosyalar/34/18/738894/okulumuz_hakkinda.html
,0,1,0,,,,34,1,,0,,0,0,,1,,,0,,,,,,,0,,0,,,,1,,Esatpaşa Mahallesi Adnan Menderes Mareşal Fevzi Çakmak Caddesi  No85 34704 Ataşehir/İSTANBUL,-esatpaşa  anadolu i̇mam hatip lisesi,ÜSKÜDAR,884,Tekli,61,,http://esatpasaihl.meb.k12.tr/meb_iys_dosyalar/34/22/970228/okulumuz_hakkinda.html
,0,1,0,,,,50,1,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,1,,Esatpaşa Mahallesi General Tahsin Yazıcı Caddesi Cevher Sokak No4 Ataşehir/İSTANBUL,-esatpaşa kiz anadolu i̇mam hati̇p li̇sesi̇,ATAŞEHİR,1265,Normal,106,,http://esatpasakizaihl.meb.k12.tr/meb_iys_dosyalar/34/34/758388/okulumuz_hakkinda.html
,0,0,1,ADSL(1Mbit),,08:00-12:30,6,,0,0,Doğalgaz,0,1,,0,,0,0,0,,,,0,0,0,,0,,,,1,,,-esatpaşa anaokulu,ATAŞEHİR,230,İkiliEğitim,12,İlçeMerkezineUzaklık:6km,http://esatpasanaokulu.meb.k12.tr/meb_iys_dosyalar/34/34/751466/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),,9:30-14:40,5,,0,0,Kalorifer,0,1,,0,--,0,0,,,,,,,0,,1,,,,1,,,-lions leo dernekleri esen i̇bak özel eğitim uygulama merkezi i. kademe,SİLİVRİ,30,Normal,10,İlçeMerkezindeyeralmaktadır.,http://esenibak1.meb.k12.tr/meb_iys_dosyalar/34/18/747102/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),,09:30-14:20,7,,0,0,Kalorifer,0,1,,0,,0,0,,,,,,,0,,1,,,,1,,,-lions leo dernekleri esen i̇bak özel eğitim uygulama merkezi ii. kademe,SİLİVRİ,39,Tamgün,17,İlçemerkezindeyeralmaktadır,http://esenibak2.meb.k12.tr/meb_iys_dosyalar/34/18/747347/okulumuz_hakkinda.html
,0,0,0,,,,0,0,,0,,0,1,,0,,,0,,,,,,,0,,1,,,,1,,Yeni Mahalle Dr. Sadık Ahmet Cd. No 33 Silivri/İSTANBUL,-lions leo dernekleri esen i̇bak özel eğitim i̇ş uygulama merkezi (okulu),SİLİVRİ,0,NORMAL,0,,http://esenibak3.meb.k12.tr/meb_iys_dosyalar/34/18/748096/okulumuz_hakkinda.html
,1,1,0,ADSL(1Mbit),,12.35-17.30,34,,1,0,jeotermalenerji,0,1,,1,,0,0,,,,,,,0,,1,,,,0,,,-esenkent atatürk i̇lkokulu,ESENYURT,935,ikili,38,ilçedenyaklaşık8-10kmuzaklıkta,http://esenkentataturkilkokulu.meb.k12.tr/meb_iys_dosyalar/34/39/742382/okulumuz_hakkinda.html
,1,1,0,,,,33,1,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,0,,Esenkent Mah. Enver Paşa Cad. Ceyhan Sokak  No1 Esenkent/Esenyurt/İstanbul,-esenkent atatürk ortaokulu,ESENYURT,1017,ikili,47,,http://esenkentataturkortaokulu.meb.k12.tr/meb_iys_dosyalar/34/39/742381/okulumuz_hakkinda.html
,0,1,1,,,,28,1,,0,,1,1,,0,,,0,0,,,,1,0,0,,0,,,,0,,Ninehatun Mah. Aziziye Cad. 136. Sk. No 1 ESENLER  / İSTANBUL,-125 yıl ortaokulu,Tüm ilçeler,1982,ikili,44,,http://esenler125yilortaokulu.meb.k12.tr/meb_iys_dosyalar/34/33/742428/okulumuz_hakkinda.html
,2,0,0,,,,43,0,,0,,1,0,,1,,,0,0,,,,0,0,0,,0,,,,0,,NENEHATUN MAH. 108. SOK.  NO 3/1 ESENLER/İSTANBUL,-esenler güzide özdilek kız anadolu i̇mam hatip lisesi,Tüm ilçeler,1500,NORMAL(TEKLİ),74,,http://esenleraihl.meb.k12.tr/meb_iys_dosyalar/34/33/974254/okulumuz_hakkinda.html
,0,0,1,,,,27,0,,0,,1,1,,1,,,0,0,,,,1,0,0,,1,,,,0,,,-atatürk i̇lkokulu,Tüm ilçeler,804,Normal,30,,http://esenlerataturkio.meb.k12.tr/meb_iys_dosyalar/34/33/742447/okulumuz_hakkinda.html
,4,1,0,,,,5,0,,0,,0,0,,0,,,0,0,,,,0,0,0,,0,,,,0,,,-halk eğitim merkezi,Tüm ilçeler,1800,"Tamyıl,tamgün.",13,,http://esenlerhem.meb.k12.tr/meb_iys_dosyalar/34/33/374729/okulumuz_hakkinda.html
,0,0,1,,,,22,1,,0,,1,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,Kazım Karabekir Mah. Hacı Bayram Veli Cad. No2 Esenler/İstanbul,-kazım karabekir i̇mam hatip ortaokulu,Tüm ilçeler,1696,ikili,41,,http://esenlerkazimkarabekiriho.meb.k12.tr/meb_iys_dosyalar/34/33/735392/okulumuz_hakkinda.html
,0,0,0,,,,26,0,,0,,0,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,Kazım Karabekir Mah. 1034 Sk. No2 Esenler/İstanbul,-kazım karabekir i̇lkokulu,Tüm ilçeler,1968,İkili,70,,http://esenlerkazimkarabekirio.meb.k12.tr/meb_iys_dosyalar/34/33/727083/okulumuz_hakkinda.html
,0,0,1,,,,20,0,,0,,1,1,,0,,,0,0,,,,2,0,0,,1,,,,0,,Kemer Mahallesi Şehit Mustafa Dündar Cd. No  6 ESENLER  İSTANBUL,-kemer i̇lkokulu,ESENLER,1321,Sabahçı-Öğlenci,43,,http://esenlerkemerilkokulu.meb.k12.tr/meb_iys_dosyalar/34/33/752616/okulumuz_hakkinda.html
,0,0,1,,,,26,0,,0,,1,1,,1,,,0,0,,,,1,0,0,,1,,,,0,,Fatih Mah.   Hamidiye Cad.   242.Sok.   No17   Esenler / İSTANBUL,-mehmet akif ersoy i̇lkokulu,ESENLER,2017,İkili,66,,http://esenlermaei.meb.k12.tr/meb_iys_dosyalar/34/33/742404/okulumuz_hakkinda.html
,0,2,0,,,,20,0,,0,,0,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,"ESENLER MESLEKİ VE TEKNİK ANADOLU LİSESİ,  DAVUT PAŞA MAH.  45 Sok. No6 ESENLER/İSTANBUL",-esenler mesleki ve teknik anadolu lisesi,Tüm ilçeler,1788,İKİLİ,66,,http://esenlermtal.meb.k12.tr/meb_iys_dosyalar/34/33/974283/okulumuz_hakkinda.html
,0,0,1,,,,28,1,,0,,1,1,,1,,,0,0,,,,1,1,0,,1,,,,0,,,-nene hatun i̇mam hati̇p ortaokulu,Tüm ilçeler,800,TAMÖĞRETİM,37,,http://esenlernenehatuniho.meb.k12.tr/meb_iys_dosyalar/34/33/759087/okulumuz_hakkinda.html
,0,1,0,,,,16,1,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,Oruç Reis Mahallesi Karadeniz Caddesi No18/1,-oruç reis ortaokulu,Tüm ilçeler,1420,İkiliÖğretim(Sabahçı-Öğleci),45,,http://esenlerorucreis.meb.k12.tr/meb_iys_dosyalar/34/33/742394/okulumuz_hakkinda.html
,0,0,0,,,,5,0,,0,,0,0,,0,,,0,,,,,,,0,,0,,,,0,,Oruç Reis Mahallesi Karadeniz Caddesi No18/1 Oruç Reis İlkokulu Ek Binası,-esenler rehberlik ve araştırma merkezi,Tüm ilçeler,0,Tamgün,8,,http://esenlerram.meb.k12.tr/meb_iys_dosyalar/34/33/966501/okulumuz_hakkinda.html
,0,0,1,,,,28,0,,0,,1,1,,1,,,0,0,,,,3,0,0,,0,,,,0,,Havaalanı Mahallesi Güden Sk.  No 1 Esenler/İSTANBUL ,-yunus emre i̇lkokulu,ESENLER,1801,İkili,71,,http://esenleryunusemreio.meb.k12.tr/meb_iys_dosyalar/34/33/727086/okulumuz_hakkinda.html
,1,2,0,,,,20,2,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,,-yunus emre ortaokulu,ESENLER,1400,İkiliÖğretim5ve6.sınıflaröğleci7ve8.sınıflarsabahçı,53,,http://esenleryunusemreortaokulu.meb.k12.tr/meb_iys_dosyalar/34/33/743462/okulumuz_hakkinda.html
,0,0,1,ADSL(1Mbit),2016/2017BİLİMŞENLİĞİNEKATILIM...,SABAHGRUBU:08.00-12.40,25,,1,0,KALORİFER,1,1,,0,,0,0,0,,,"""OKULLAROYUNADOYSUNPROJESİ""İLE;EĞİTİMDEYENİLİKÇİLİKÖDÜLÜ(2016/2017)",2,0,0,,0,"TaekvondoEğitimi,GelenekselÇocukOyunlarıFaaliyetleri,HalkoyunlarıÇalışmaları",,İNGİLİZCE,0,,,-esenşehir şehit yılmaz ercan i̇lkokulu,ÜMRANİYE,1428,İKİLİ,52,8KM,http://esensehir.meb.k12.tr/meb_iys_dosyalar/34/21/746394/okulumuz_hakkinda.html
,0,1,0,ADSL(1Mbit),,07.30-17.15,4,,0,0,KALORİFERDOĞALGAZ,0,0,,0,,0,0,0,,,,0,0,0,,0,,,,1,,,-kartal esentepe anaokulu,KARTAL,141,2’Lİ,7,"KartalMerkeze2,8km.",http://esentepeanaokulu.meb.k12.tr/meb_iys_dosyalar/34/14/814607/okulumuz_hakkinda.html
,0,0,1,,,,29,0,,0,,1,1,,1,,,0,0,,,,2,0,0,,0,,,,0,,Esenyalı Mah. Necmettin ERBAKAN Cad. Metehan Sok. No3 PENDİK/İSTANBUL,-esenyalı turgut reis i̇lkokulu,PENDİK,1484,İKİLİÖĞRETİM,68,,http://esenyaliturgutreisilkokulu.meb.k12.tr/meb_iys_dosyalar/34/16/739891/okulumuz_hakkinda.html
,0,1,0,,,,28,1,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,Zafer  Mah. 115.Sok.  No1 Esenyurt/İstanbul,-esenyurt 80. yıl ortaokulu,ESENYURT,1380,GündüzlüveKarma,65,,http://esenyurt80yilortaokulu.meb.k12.tr/meb_iys_dosyalar/34/39/731994/okulumuz_hakkinda.html
,0,0,0,,,,28,0,,0,,0,0,,0,,,0,0,,,,0,0,0,,0,,,,0,,,-esenyurt alpaslan i̇lkokulu,ESENYURT,1165,İkili,24,,http://esenyurtalpaslanilkokulu.meb.k12.tr/meb_iys_dosyalar/34/39/727093/okulumuz_hakkinda.html
,1,0,0,,,,13,1,,0,,1,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,,-esenyurt alpaslan ortaokulu,ESENYURT,1205,"ikili.,gündüzlüvekarmaeğitimlidir.",34,,http://esenyurtalpaslanortaokulu.meb.k12.tr/meb_iys_dosyalar/34/39/743457/okulumuz_hakkinda.html
